"level1_mapping_name","level4_name","cnt","day","pt","active_store","avg_cnt","state1","state2","state_detailed","tem1","tem2","wind_dir","wind_power","wind_state","humidity","abnormal"
"直营","南京","588054","2019-06-21 00:00:00","20190621","10665","55.138677918424754","1","1","多云","20","28","东风","3","东风转东北风微风级","66","0"
"直营","厦门","32291","2019-06-08 00:00:00","20190608","1122","28.779857397504458","1","1","多云","26","32","南风","1","西南风3-4级转4-5级","89","0"
"直营","南京","578242","2019-06-22 00:00:00","20190622","10605","54.52541254125413","1","0","多云转晴","18","29","东风","2","东风微风级","67","0"
"直营","厦门","28862","2019-06-09 00:00:00","20190609","1139","25.33977172958736","8","7","中雨转小雨","26","30","东风","1","西南风3-4级","99","-3474"
"直营","南京","543671","2019-06-23 00:00:00","20190623","10484","51.857210988172454","1","1","多云","20","27","东北风","1","东南风微风级转3-4级","73","0"
"直营","厦门","31469","2019-06-10 00:00:00","20190610","1157","27.198789974070873","9","9","大雨","23","27","西风","1","西风微风级转东风4-5级","99","0"
"直营","南京","554039","2019-06-24 00:00:00","20190624","10537","52.580335959001616","1","4","多云转雷阵雨","21","26","东南风","2","东南风微风级转4-5级","70","0"
"直营","厦门","30605","2019-06-11 00:00:00","20190611","1147","26.68265039232781","7","7","小雨","22","27","东风","2","东北风4-5级转东风3-4级","99","0"
"直营","南京","547763","2019-06-25 00:00:00","20190625","10656","51.40418543543544","1","1","多云","21","28","东南风","2","东风转东北风微风级","96","0"
"直营","厦门","30300","2019-06-12 00:00:00","20190612","1104","27.445652173913043","7","7","小雨","22","27","东风","2","东北风3-4级转微风级","99","0"
"直营","南京","558115","2019-06-26 00:00:00","20190626","10617","52.568051238579635","1","1","多云","21","31","东风","1","东风微风级","100","0"
"直营","厦门","30569","2019-06-13 00:00:00","20190613","1101","27.76475930971844","10","7","暴雨转小雨","20","28","西风","1","西北风微风级转东南风3-4级","99","0"
"直营","南京","559610","2019-06-27 00:00:00","20190627","10631","52.639450663154925","1","3","多云转阵雨","24","33","东风","3","东南风转南风微风级","92","0"
"直营","厦门","36102","2019-06-14 00:00:00","20190614","1180","30.59491525423729","1","1","多云","23","27","东南风","2","东北风转东风3-4级","86","3436"
"直营","南京","558854","2019-06-28 00:00:00","20190628","10774","51.87061444217561","9","8","大雨转中雨","26","29","东南风","2","西南风转西风微风级","82","0"
"直营","厦门","36611","2019-06-15 00:00:00","20190615","1161","31.53402239448751","1","1","多云","21","29","东风","1","东北风微风级转东南风3-4级","66","3432"
"直营","南京","525903","2019-06-29 00:00:00","20190629","10612","49.55738786279684","2","1","阴转多云","24","32","西南风","1","西南风转东风微风级","100","0"
"直营","厦门","34377","2019-06-16 00:00:00","20190616","1148","29.945121951219512","2","7","阴转小雨","22","30","东风","2","东北风微风级转东南风3-4级","83","0"
"直营","南京","554517","2019-06-30 00:00:00","20190630","10655","52.04289066166119","1","1","多云","24","31","南风","1","南风转东风微风级","90","0"
"直营","厦门","33234","2019-06-17 00:00:00","20190617","1121","29.646743978590543","7","7","小雨","25","30","东北风","1","东北风微风级转南风4-5级","98","0"
"直营","南京","544516","2019-07-01 00:00:00","20190701","10573","51.50061477347962","1","1","多云","23","31","东风","2","东风微风级","90","0"
"直营","厦门","33029","2019-06-18 00:00:00","20190618","1114","29.649012567324956","2","2","阴","26","32","南风","2","西南风微风级转南风3-4级","99","0"
"直营","南京","567024","2019-07-02 00:00:00","20190702","10694","53.02262951187582","1","1","多云","23","29","东南风","2","东风微风级","86","0"
"直营","厦门","32611","2019-06-19 00:00:00","20190619","1127","28.93611357586513","1","1","多云","26","33","西南风","2","南风3-4级转西南风微风级","96","0"
"直营","南京","571830","2019-07-03 00:00:00","20190703","10663","53.62749695207728","1","1","多云","23","30","东南风","2","东南风微风级","80","0"
"直营","厦门","34286","2019-06-20 00:00:00","20190620","1139","30.101843722563654","1","1","多云","26","33","西南风","2","西南风3-4级转南风4-5级","90","0"
"直营","南京","573499","2019-07-04 00:00:00","20190704","10683","53.683328653000096","1","1","多云","23","31","东南风","1","东南风转南风微风级","81","0"
"直营","厦门","33939","2019-06-21 00:00:00","20190621","1131","30.007957559681696","2","2","阴","27","33","西南风","2","西南风转南风3-4级","57","0"
"直营","南京","574947","2019-07-05 00:00:00","20190705","10748","53.493394119836246","1","4","多云转雷阵雨","23","30","东南风","1","东南风微风级转3-4级","62","0"
"直营","厦门","33269","2019-06-22 00:00:00","20190622","1142","29.132224168126093","7","8","小雨转中雨","25","32","南风","1","西南风微风级转东北风4-5级","83","0"
"直营","南京","510881","2019-07-06 00:00:00","20190706","10555","48.40180009474183","4","1","雷阵雨转多云","24","32","北风","1","西风转西北风微风级","100","0"
"直营","南京","553227","2019-07-07 00:00:00","20190707","10555","52.41373756513501","1","4","多云转雷阵雨","23","30","北风","2","微风转东北风微风级","63","0"
"直营","南京","556472","2019-07-08 00:00:00","20190708","10580","52.59659735349717","3","3","阵雨","23","26","东北风","2","东风转东北风微风级","92","0"
"直营","南京","545757","2019-07-09 00:00:00","20190709","10624","51.37019954819277","2","1","阴转多云","21","28","东风","1","东北风微风级","99","0"
"直营","南京","561064","2019-07-10 00:00:00","20190710","10673","52.568537430900406","0","1","晴转多云","21","30","东风","1","东风转东南风微风级","96","0"
"直营","南京","559125","2019-07-11 00:00:00","20190711","10687","52.31823711050809","1","3","多云转阵雨","22","29","东北风","1","东风转南风微风级","81","0"
"直营","南京","480687","2019-07-12 00:00:00","20190712","10282","46.75034040070025","3","2","阵雨转阴","22","26","北风","1","东风转东北风微风级","100","-87145"
"直营","南京","566736","2019-07-13 00:00:00","20190713","10606","53.43541391665095","1","1","多云","20","29","西风","1","东北风转东风微风级","85","0"
"直营","南京","537869","2019-07-14 00:00:00","20190714","10465","51.396942188246534","0","1","晴转多云","22","31","东南风","1","东南风转东风微风级","79","0"
"直营","南京","547419","2019-07-15 00:00:00","20190715","10493","52.169922805679974","1","1","多云","23","30","东南风","2","东风微风级","79","0"
"直营","南京","548574","2019-07-16 00:00:00","20190716","10460","52.44493307839388","1","8","多云转中雨","25","30","东南风","2","东风转东北风微风级","96","0"
"直营","南京","556749","2019-07-17 00:00:00","20190717","10554","52.75241614553724","1","1","多云","26","31","东北风","2","东风微风级","90","0"
"直营","南京","551196","2019-07-18 00:00:00","20190718","10498","52.50485806820347","1","1","多云","26","32","东北风","2","东风微风级","95","0"
"直营","南京","558809","2019-07-19 00:00:00","20190719","10569","52.872457186110324","2","1","阴转多云","25","32","东北风","2","东北风转西北风微风级","94","0"
"直营","南京","547200","2019-07-20 00:00:00","20190720","10608","51.58371040723982","1","1","多云","26","34","东风","1","东南风微风级","83","0"
"直营","南京","515375","2019-07-21 00:00:00","20190721","10376","49.66991133384734","0","1","晴转多云","26","35","东风","1","东南风微风级","76","0"
"直营","南京","530586","2019-07-22 00:00:00","20190722","10449","50.7786391042205","0","1","晴转多云","28","35","东南风","1","西南风微风级","81","0"
"直营","南京","524145","2019-07-23 00:00:00","20190723","10443","50.191037058316574","1","1","多云","28","36","南风","1","西南风微风级转3-4级","79","0"
"直营","南京","538066","2019-07-24 00:00:00","20190724","10421","51.63285673159965","1","1","多云","29","36","西风","2","西南风微风级转3-4级","66","0"
"直营","南京","534211","2019-07-25 00:00:00","20190725","10448","51.130455589586525","1","3","多云转阵雨","29","36","东南风","1","西南风微风级","97","0"
"直营","南京","531893","2019-07-26 00:00:00","20190726","10527","50.52655077419968","4","1","雷阵雨转多云","28","37","东风","2","西南风微风级转3-4级","90","0"
"直营","南京","532668","2019-07-27 00:00:00","20190727","10462","50.914547887593194","1","1","多云","28","37","东南风","2","南风转西南风微风级","89","0"
"直营","南京","499014","2019-07-28 00:00:00","20190728","10216","48.84631949882537","0","1","晴转多云","29","38","东南风","2","南风微风级","78","0"
"直营","南京","524643","2019-07-29 00:00:00","20190729","10267","51.09993182039544","0","0","晴","29","38","南风","2","东南风微风级转西南风3-4级","70","0"
"直营","南京","524664","2019-07-30 00:00:00","20190730","10340","50.74119922630561","0","1","晴转多云","29","38","北风","1","南风转东风微风级","75","0"
"直营","南京","517147","2019-07-31 00:00:00","20190731","10355","49.94176726219218","2","1","阴转多云","28","37","东风","1","东南风微风级转3-4级","73","0"
"直营","南京","536681","2019-08-01 00:00:00","20190801","10522","51.00560729899259","1","1","多云","28","36","东南风","3","东南风微风级","80","0"
"直营","南京","542477","2019-08-02 00:00:00","20190802","10486","51.73345412931528","1","1","多云","26","35","东风","1","东南风3-4级","82","0"
"直营","南京","534460","2019-08-03 00:00:00","20190803","10502","50.89125880784612","1","4","多云转雷阵雨","26","31","东风","3","东风微风级转东南风3-4级","86","0"
"直营","南京","524339","2019-08-04 00:00:00","20190804","10434","50.25292313590186","1","1","多云","27","34","东风","3","东风转东北风微风级","88","0"
"直营","南京","546423","2019-08-05 00:00:00","20190805","10520","51.941349809885935","1","1","多云","27","35","东南风","3","东风3-4级转微风级","84","0"
"直营","合肥","95791","2019-06-07 00:00:00","20190607","2363","40.537875581887434","0","1","晴转多云","21","31","东风","2","东风转东南风微风级","96","-31476"
"直营","合肥","107696","2019-06-08 00:00:00","20190608","2607","41.31031837360951","2","1","阴转多云","22","31","东风","2","东风转东南风微风级","81","-22291"
"直营","合肥","114981","2019-06-09 00:00:00","20190609","2794","41.152827487473154","1","1","多云","23","30","西南风","1","东北风3-4级","75","0"
"直营","合肥","117161","2019-06-10 00:00:00","20190610","2846","41.1669009135629","0","1","晴转多云","20","30","东风","2","东北风转东风微风级","67","0"
"直营","合肥","122021","2019-06-11 00:00:00","20190611","2827","43.16271666077114","2","2","阴","21","30","东风","1","东风微风级","69","0"
"直营","合肥","123849","2019-06-12 00:00:00","20190612","2828","43.79384724186704","2","1","阴转多云","20","27","东南风","2","东风3-4级","71","0"
"直营","合肥","127985","2019-06-13 00:00:00","20190613","2851","44.891266222378114","0","0","晴","18","30","东南风","1","东风转东北风微风级","88","0"
"直营","合肥","135093","2019-06-14 00:00:00","20190614","2876","46.97253129346314","1","1","多云","19","33","南风","1","南风微风级","78","0"
"直营","合肥","139418","2019-06-15 00:00:00","20190615","2865","48.66247818499127","1","2","多云转阴","23","31","南风","2","南风微风级","80","0"
"直营","合肥","132785","2019-06-16 00:00:00","20190616","2830","46.920494699646646","2","4","阴转雷阵雨","24","28","东南风","2","南风微风级转3-4级","69","0"
"直营","合肥","113878","2019-06-17 00:00:00","20190617","2795","40.74347048300537","9","7","大雨转小雨","22","28","东南风","2","东南风3-4级转南风微风级","99","0"
"直营","合肥","121019","2019-06-18 00:00:00","20190618","2814","43.00604122245913","1","7","多云转小雨","23","28","南风","1","南风转东南风微风级","99","0"
"直营","合肥","123507","2019-06-19 00:00:00","20190619","2831","43.62663369833981","9","10","大雨转暴雨","21","24","南风","1","东风微风级","99","0"
"直营","合肥","111620","2019-06-20 00:00:00","20190620","2768","40.32514450867052","9","4","大雨转雷阵雨","22","28","东风","3","东风微风级","99","0"
"直营","合肥","139457","2019-06-21 00:00:00","20190621","2894","48.1883206634416","1","1","多云","21","28","东北风","3","东北风3-4级","79","0"
"直营","合肥","141131","2019-06-22 00:00:00","20190622","2899","48.682649189375645","1","1","多云","19","29","北风","1","东风微风级","98","0"
"直营","合肥","133567","2019-06-23 00:00:00","20190623","2871","46.52281435040056","1","1","多云","20","27","东南风","1","东风微风级转3-4级","88","0"
"直营","合肥","127803","2019-06-24 00:00:00","20190624","2871","44.515151515151516","1","1","多云","20","28","东北风","1","东风微风级","83","0"
"直营","合肥","128625","2019-06-25 00:00:00","20190625","2900","44.35344827586207","1","1","多云","21","30","东风","1","东风微风级","88","0"
"直营","合肥","129780","2019-06-26 00:00:00","20190626","2891","44.8910411622276","1","1","多云","21","31","东风","2","东南风微风级","84","0"
"直营","合肥","129186","2019-06-27 00:00:00","20190627","2924","44.1812585499316","1","7","多云转小雨","24","33","东南风","1","东风微风级转南风3-4级","90","0"
"直营","合肥","133737","2019-06-28 00:00:00","20190628","2934","45.581799591002046","8","4","中雨转雷阵雨","25","31","西风","2","南风转西北风微风级","96","0"
"直营","合肥","135754","2019-06-29 00:00:00","20190629","2878","47.16956219596943","1","1","多云","23","31","东北风","1","西南风转东风微风级","99","0"
"直营","合肥","136284","2019-06-30 00:00:00","20190630","2830","48.15689045936396","1","1","多云","24","32","西风","2","西北风微风级转微风","93","0"
"直营","合肥","125969","2019-07-01 00:00:00","20190701","2870","43.89163763066202","0","1","晴转多云","23","31","东北风","1","东风微风级","82","0"
"直营","合肥","126282","2019-07-02 00:00:00","20190702","2842","44.43420126671358","2","2","阴","23","29","东南风","1","东风微风级","79","0"
"直营","合肥","125679","2019-07-03 00:00:00","20190703","2864","43.88233240223464","2","2","阴","23","29","西南风","1","东南风微风级","88","0"
"直营","合肥","125727","2019-07-04 00:00:00","20190704","2823","44.53666312433581","1","0","多云转晴","22","31","东北风","1","东南风微风级","90","0"
"直营","合肥","129380","2019-07-05 00:00:00","20190705","2825","45.79823008849557","1","4","多云转雷阵雨","24","32","南风","2","南风转东南风微风级","93","0"
"直营","合肥","128464","2019-07-06 00:00:00","20190706","2789","46.06095374686267","1","1","多云","24","32","北风","3","西风微风级转微风","99","0"
"直营","合肥","129006","2019-07-07 00:00:00","20190707","2791","46.2221426012182","1","2","多云转阴","22","28","北风","2","东北风微风级","81","0"
"直营","合肥","121232","2019-07-08 00:00:00","20190708","2811","43.12771255780861","4","1","雷阵雨转多云","21","27","北风","2","东北风转东风微风级","94","0"
"直营","合肥","125894","2019-07-09 00:00:00","20190709","2848","44.20435393258427","1","1","多云","21","28","北风","1","东北风微风级","88","0"
"直营","合肥","125406","2019-07-10 00:00:00","20190710","2869","43.71070059254095","0","2","晴转阴","21","30","南风","1","东南风微风级","96","0"
"直营","合肥","125090","2019-07-11 00:00:00","20190711","2830","44.20141342756184","1","8","多云转中雨","23","29","暂无实况","0","东南风转南风微风级","94","0"
"直营","合肥","117894","2019-07-12 00:00:00","20190712","2810","41.95516014234875","7","1","小雨转多云","21","29","南风","1","东北风转东南风微风级","98","0"
"直营","合肥","134749","2019-07-13 00:00:00","20190713","2879","46.80409864536297","0","1","晴转多云","21","31","南风","1","东南风微风级","94","0"
"直营","合肥","127773","2019-07-14 00:00:00","20190714","2824","45.24539660056657","1","1","多云","22","32","南风","2","东风微风级","94","0"
"直营","合肥","120058","2019-07-15 00:00:00","20190715","2824","42.51345609065156","1","2","多云转阴","23","31","东风","2","东风微风级转3-4级","71","0"
"直营","合肥","122046","2019-07-16 00:00:00","20190716","2821","43.26338177951081","1","4","多云转雷阵雨","24","30","东风","2","东风微风级","87","0"
"直营","合肥","123422","2019-07-17 00:00:00","20190717","2837","43.50440606274233","1","1","多云","25","32","东北风","3","东北风微风级","86","0"
"直营","合肥","126013","2019-07-18 00:00:00","20190718","2814","44.78073916133618","1","4","多云转雷阵雨","24","33","北风","2","东北风微风级转3-4级","89","0"
"直营","合肥","128890","2019-07-19 00:00:00","20190719","2843","45.335912768202604","0","1","晴转多云","25","34","西北风","2","东北风转南风微风级","97","0"
"直营","合肥","129773","2019-07-20 00:00:00","20190720","2858","45.40692792162351","1","0","多云转晴","26","35","南风","1","东南风微风级","94","0"
"直营","合肥","127269","2019-07-21 00:00:00","20190721","2788","45.648852223816355","1","1","多云","27","35","东南风","2","东南风转南风3-4级","84","0"
"直营","合肥","119882","2019-07-22 00:00:00","20190722","2793","42.92230576441103","0","1","晴转多云","28","34","东南风","1","南风3-4级","85","0"
"直营","合肥","120706","2019-07-23 00:00:00","20190723","2782","43.388209920920204","1","4","多云转雷阵雨","27","37","西风","1","西南风转南风3-4级","96","0"
"直营","合肥","121348","2019-07-24 00:00:00","20190724","2845","42.6530755711775","1","1","多云","27","37","西风","2","西南风微风级转南风3-4级","87","0"
"直营","合肥","119393","2019-07-25 00:00:00","20190725","2816","42.39808238636363","1","1","多云","27","37","西风","1","西南风转南风3-4级","91","0"
"直营","合肥","124500","2019-07-26 00:00:00","20190726","2825","44.07079646017699","1","1","多云","28","38","东北风","1","南风微风级转3-4级","84","0"
"直营","合肥","129346","2019-07-27 00:00:00","20190727","2823","45.81863266029047","2","1","阴转多云","29","38","南风","3","南风3-4级","75","0"
"直营","合肥","125385","2019-07-28 00:00:00","20190728","2714","46.19933677229182","1","1","多云","29","38","东南风","2","南风3-4级","75","0"
"直营","合肥","121565","2019-07-29 00:00:00","20190729","2768","43.91799132947977","0","1","晴转多云","29","38","南风","3","南风3-4级","71","0"
"直营","合肥","123006","2019-07-30 00:00:00","20190730","2758","44.599709934735316","1","1","多云","28","39","东北风","2","南风微风级","85","0"
"直营","合肥","126152","2019-07-31 00:00:00","20190731","2774","45.47656813266042","1","0","多云转晴","28","38","西风","1","东风微风级转东南风3-4级","90","0"
"直营","合肥","126582","2019-08-01 00:00:00","20190801","2798","45.240171551107935","1","1","多云","26","37","西北风","3","东南风3-4级","85","0"
"直营","合肥","129481","2019-08-02 00:00:00","20190802","2807","46.12789454934094","1","0","多云转晴","26","36","东北风","1","东风3-4级","92","0"
"直营","合肥","132636","2019-08-03 00:00:00","20190803","2813","47.15108425168859","1","7","多云转小雨","24","35","东风","2","东风3-4级","82","0"
"直营","合肥","131235","2019-08-04 00:00:00","20190804","2804","46.8027817403709","1","1","多云","25","33","东风","2","东风转东南风微风级","91","0"
"直营","合肥","125489","2019-08-05 00:00:00","20190805","2805","44.73761140819964","1","1","多云","26","34","东风","2","东风微风级","95","0"
"直营","宁波","159436","2019-06-07 00:00:00","20190607","3568","44.68497757847533","1","2","多云转阴","20","28","南风","1","微风转东南风微风级","87","0"
"直营","宁波","159045","2019-06-08 00:00:00","20190608","3637","43.72972229859774","7","7","小雨","22","26","东风","2","微风转东风微风级","100","0"
"直营","宁波","160088","2019-06-09 00:00:00","20190609","3724","42.98818474758325","1","1","多云","21","30","东南风","2","微风转东北风微风级","94","0"
"直营","宁波","160481","2019-06-10 00:00:00","20190610","3730","43.024396782841826","1","1","多云","21","26","东北风","2","北风微风级转东北风3-4级","80","0"
"直营","宁波","164652","2019-06-11 00:00:00","20190611","3717","44.297013720742534","1","1","多云","19","26","东南风","2","东南风微风级","79","0"
"直营","宁波","168929","2019-06-12 00:00:00","20190612","3722","45.38662009672219","1","21","多云转小到中雨","20","22","东南风","2","东风微风级转3-4级","81","0"
"直营","宁波","145479","2019-06-13 00:00:00","20190613","3655","39.802735978112175","21","7","小到中雨转小雨","19","24","北风","2","北风3-4级转4-5级","100","-22595"
"直营","宁波","168775","2019-06-14 00:00:00","20190614","3734","45.19951794322442","0","1","晴转多云","19","31","北风","1","微风转西北风微风级","77","0"
"直营","宁波","173994","2019-06-15 00:00:00","20190615","3706","46.94927145169994","1","1","多云","21","32","东南风","2","南风转东南风微风级","74","0"
"直营","宁波","170747","2019-06-16 00:00:00","20190616","3680","46.39864130434783","1","1","多云","22","27","南风","2","南风3-4级","54","0"
"直营","宁波","153251","2019-06-17 00:00:00","20190617","3595","42.62892906815021","21","22","小到中雨转中到大雨","21","25","东南风","2","南风3-4级转微风级","96","0"
"直营","宁波","137023","2019-06-18 00:00:00","20190618","3584","38.231863839285715","22","21","中到大雨转小到中雨","23","28","南风","1","微风转北风微风级","100","0"
"直营","宁波","145103","2019-06-19 00:00:00","20190619","3588","40.44119286510591","7","21","小雨转小到中雨","22","26","西北风","1","东南风微风级","95","0"
"直营","宁波","145021","2019-06-20 00:00:00","20190620","3604","40.238901220865706","21","23","小到中雨转大到暴雨","22","25","东南风","2","东南风微风级转东北风3-4级","100","0"
"直营","宁波","144101","2019-06-21 00:00:00","20190621","3618","39.82891100055279","2","2","阴","22","25","北风","1","东北风微风级转3-4级","98","0"
"直营","宁波","169935","2019-06-22 00:00:00","20190622","3710","45.804582210242586","1","1","多云","20","26","北风","1","东北风3-4级","90","0"
"直营","宁波","170481","2019-06-23 00:00:00","20190623","3675","46.38938775510204","1","1","多云","18","28","东风","1","东南风微风级转3-4级","84","0"
"直营","宁波","159055","2019-06-24 00:00:00","20190624","3673","43.303838823849716","7","21","小雨转小到中雨","21","25","东南风","2","东南风微风级转3-4级","87","0"
"直营","宁波","145197","2019-06-25 00:00:00","20190625","3616","40.15403761061947","7","7","小雨","22","29","北风","1","东南风微风级转微风","93","0"
"直营","宁波","144689","2019-06-26 00:00:00","20190626","3645","39.69519890260631","1","7","多云转小雨","22","30","东南风","1","微风","98","0"
"直营","宁波","162258","2019-06-27 00:00:00","20190627","3725","43.55919463087248","0","7","晴转小雨","23","35","东南风","2","南风微风级","87","0"
"直营","宁波","161483","2019-06-28 00:00:00","20190628","3663","44.08490308490308","1","7","多云转小雨","26","36","南风","1","南风转西南风微风级","86","0"
"直营","宁波","160563","2019-06-29 00:00:00","20190629","3696","43.44237012987013","21","7","小到中雨转小雨","26","29","东南风","2","东北风微风级转微风","88","0"
"直营","宁波","160032","2019-06-30 00:00:00","20190630","3674","43.55797495917256","4","4","雷阵雨","24","29","东南风","2","微风转东北风微风级","94","0"
"直营","宁波","156321","2019-07-01 00:00:00","20190701","3707","42.16913946587537","7","7","小雨","24","27","东南风","1","东北风微风级转3-4级","90","0"
"直营","宁波","156456","2019-07-02 00:00:00","20190702","3744","41.78846153846154","7","21","小雨转小到中雨","23","28","东风","2","东风转东北风微风级","88","0"
"直营","宁波","144622","2019-07-03 00:00:00","20190703","3746","38.607047517351845","22","7","中到大雨转小雨","24","26","南风","1","东北风转北风微风级","100","0"
"直营","宁波","153677","2019-07-04 00:00:00","20190704","3658","42.01120831055221","8","7","中雨转小雨","20","27","西风","1","微风","96","0"
"直营","宁波","154480","2019-07-05 00:00:00","20190705","3690","41.86449864498645","1","1","多云","24","29","东风","1","南风微风级转3-4级","95","0"
"直营","宁波","158759","2019-07-06 00:00:00","20190706","3619","43.86819563415308","1","1","多云","24","32","东南风","2","南风转西北风微风级","98","0"
"直营","宁波","164205","2019-07-07 00:00:00","20190707","3661","44.852499317126465","1","21","多云转小到中雨","23","29","西风","1","微风","85","0"
"直营","宁波","149586","2019-07-08 00:00:00","20190708","3637","41.128952433324166","21","22","小到中雨转中到大雨","23","24","南风","1","东风微风级","94","0"
"直营","宁波","128469","2019-07-09 00:00:00","20190709","3716","34.571851453175455","9","7","大雨转小雨","23","25","西北风","1","西北风转北风3-4级","100","-25090"
"直营","宁波","148193","2019-07-10 00:00:00","20190710","3729","39.740681147760796","1","1","多云","21","30","南风","1","微风转东南风微风级","96","0"
"直营","宁波","156503","2019-07-11 00:00:00","20190711","3673","42.60903893275252","1","21","多云转小到中雨","24","30","东风","1","微风转东南风微风级","94","0"
"直营","宁波","157452","2019-07-12 00:00:00","20190712","3747","42.020816653322655","7","21","小雨转小到中雨","23","26","东南风","2","东北风微风级","92","0"
"直营","宁波","129900","2019-07-13 00:00:00","20190713","3632","35.76541850220264","10","7","暴雨转小雨","23","27","西北风","2","北风3-4级转东北风微风级","100","-28191"
"直营","宁波","151018","2019-07-14 00:00:00","20190714","3575","42.242797202797206","22","22","中到大雨","23","26","东风","1","微风转东北风微风级","100","0"
"直营","宁波","151776","2019-07-15 00:00:00","20190715","3699","41.031630170316305","1","7","多云转小雨","23","29","东南风","1","东南风微风级","93","0"
"直营","宁波","157275","2019-07-16 00:00:00","20190716","3684","42.6913680781759","1","1","多云","26","33","南风","1","南风转东南风3-4级","95","0"
"直营","宁波","157793","2019-07-17 00:00:00","20190717","3790","41.63403693931399","1","7","多云转小雨","26","33","东南风","2","东南风微风级转东风3-4级","87","0"
"直营","宁波","156016","2019-07-18 00:00:00","20190718","3729","41.83856261732368","2","7","阴转小雨","25","30","北风","2","北风4-5级转5-6级","89","0"
"直营","宁波","150878","2019-07-19 00:00:00","20190719","3609","41.80604045441951","1","7","多云转小雨","24","33","西南风","2","西北风微风级转微风","97","0"
"直营","宁波","164001","2019-07-20 00:00:00","20190720","3643","45.01811693659072","0","7","晴转小雨","26","33","西南风","1","微风转南风微风级","90","0"
"直营","宁波","157877","2019-07-21 00:00:00","20190721","3693","42.750338478202","1","1","多云","27","34","东南风","1","南风4-5级转5-6级","97","0"
"直营","宁波","152812","2019-07-22 00:00:00","20190722","3677","41.55887952134893","1","1","多云","27","35","南风","3","南风5-6级转3-4级","73","0"
"直营","宁波","152851","2019-07-23 00:00:00","20190723","3629","42.1193166161477","1","1","多云","26","35","南风","2","南风4-5级","79","0"
"直营","宁波","152510","2019-07-24 00:00:00","20190724","3609","42.25824328068717","1","7","多云转小雨","27","37","东南风","1","微风转南风微风级","87","0"
"直营","宁波","152299","2019-07-25 00:00:00","20190725","3489","43.651189452565205","0","4","晴转雷阵雨","27","37","南风","1","微风转南风微风级","82","0"
"直营","宁波","151813","2019-07-26 00:00:00","20190726","3556","42.69206974128234","1","4","多云转雷阵雨","28","37","南风","2","南风3-4级转4-5级","72","0"
"直营","宁波","154948","2019-07-27 00:00:00","20190727","3501","44.25821193944587","1","0","多云转晴","28","35","南风","2","南风5-6级","88","0"
"直营","宁波","159172","2019-07-28 00:00:00","20190728","3503","45.438766771338855","0","0","晴","27","36","南风","3","南风5-6级","71","0"
"直营","宁波","149955","2019-07-29 00:00:00","20190729","3421","43.83367436422099","0","0","晴","27","35","南风","2","南风5-6级","74","0"
"直营","宁波","150730","2019-07-30 00:00:00","20190730","3495","43.12732474964235","1","1","多云","27","35","南风","2","南风5-6级","70","0"
"直营","宁波","154776","2019-07-31 00:00:00","20190731","3520","43.970454545454544","0","0","晴","26","34","南风","2","南风3-4级转东南风4-5级","71","0"
"直营","宁波","154392","2019-08-01 00:00:00","20190801","3539","43.62588301780164","0","7","晴转小雨","26","33","东南风","2","东南风3-4级转4-5级","75","0"
"直营","宁波","157812","2019-08-02 00:00:00","20190802","3574","44.155567991046446","0","21","晴转小到中雨","26","31","东南风","2","东风微风级转4-5级","80","0"
"直营","宁波","153772","2019-08-03 00:00:00","20190803","3525","43.62326241134752","7","7","小雨","26","31","西风","2","东南风3-4级转4-5级","97","0"
"直营","宁波","149089","2019-08-04 00:00:00","20190804","3493","42.6822215860292","4","7","雷阵雨转小雨","25","32","暂无实况","0","东南风微风级转4-5级","100","0"
"直营","宁波","153670","2019-08-05 00:00:00","20190805","3500","43.90571428571429","0","1","晴转多云","25","33","东风","2","微风转东风微风级","89","0"
"直营","无锡","102722","2019-06-07 00:00:00","20190607","2490","41.253815261044174","1","1","多云","20","30","东风","1","东南风3-4级","73","0"
"直营","无锡","97131","2019-06-08 00:00:00","20190608","2517","38.589988081048865","1","1","多云","21","32","东南风","2","东南风转东风3-4级","70","0"
"直营","无锡","96145","2019-06-09 00:00:00","20190609","2515","38.2286282306163","0","0","晴","22","29","东南风","2","东南风转东北风微风级","76","0"
"直营","无锡","97555","2019-06-10 00:00:00","20190610","2588","37.6951313755796","1","1","多云","19","30","东北风","2","东北风转东风微风级","68","0"
"直营","无锡","99805","2019-06-11 00:00:00","20190611","2547","39.185316058107574","2","1","阴转多云","19","29","东风","2","东南风微风级","67","0"
"直营","无锡","102391","2019-06-12 00:00:00","20190612","2583","39.640340689121174","1","3","多云转阵雨","20","26","东南风","2","东南风3-4级","62","0"
"直营","无锡","101154","2019-06-13 00:00:00","20190613","2567","39.40553174912349","2","1","阴转多云","19","29","东风","2","东风转北风3-4级","76","0"
"直营","无锡","108366","2019-06-14 00:00:00","20190614","2611","41.503638452700116","0","1","晴转多云","18","32","东风","2","东南风转北风3-4级","60","0"
"直营","无锡","110828","2019-06-15 00:00:00","20190615","2610","42.46283524904214","0","1","晴转多云","22","33","东风","2","东南风3-4级","66","0"
"直营","无锡","109593","2019-06-16 00:00:00","20190616","2596","42.21610169491525","2","2","阴","24","30","东风","1","东南风转南风微风级","64","0"
"直营","无锡","98946","2019-06-17 00:00:00","20190617","2552","38.77194357366771","9","7","大雨转小雨","22","25","东南风","3","东南风转东风3-4级","55","0"
